,K,Accuracy,Precision,F1 score
0,1,0.6994219653179191,0.6695684113865932,0.6695684113865932
1,2,0.6965317919075145,0.673132183908046,0.6043647293279755
2,1,0.7159420289855073,0.6860119047619048,0.6775823924321025
3,2,0.7130434782608696,0.706345773603559,0.623847754980672
